,Text,Date,Year,hashtag,Cleaned
6703,"#MannKiBaat smiling Buddha is 1st nuclear test which was on 18 may 1974 at pokhran..
ND the 2nd test which was on may 2 1998 name is shakti-98..",2018-04-29,2018,['MannKiBaat'],"['smiling', 'buddha', 'nuclear', 'test', 'pokhrannd', 'test', 'name', 'shakti']"
6704,"@PMOIndia @narendramodi #MannKiBaat जब पेट्रोल का दाम आधे से भी निचे पंहुचा तो छुछुंदर अरुण जैटली ने टैक्स पे टैक्स लगाकर पेट्रोल डीजल का दाम निचे नहीं आने दिया, अब मै उस छुछुंदर जेटली से पूछना चाहता हु, जब आज पेट्रोल डीजल का दाम आसमान चढ़ रहा है तो वो पेट्रोल डीजल का दाम क्यों नहीं कम कर रहा है ? 2/2",2018-04-29,2018,['MannKiBaat'],[]
6705,"@PMOIndia @narendramodi #MannKiBaat  बहुत ही अच्छा सर, लेकिन पैगम्बर ने ये तो नहीं कहा ना की जो गरीब अपने और अपने परिवार की खाना जुटा पाने में समर्थ है  उसकी थाली छीन कर के उनसे और उनके परिवार से जबरजस्ती भीख मगवाया जाय जैसा की आप कर रहे है 1/2",2018-04-29,2018,['MannKiBaat'],[]
6706,@PMOIndia Yes Sir... Additionally also would like to participate in Swachh Builder Bharat Summer internship .. when will this event be organized? #Savejpwishtown #Cheatedhomebuyers #MannKiBaat,2018-04-29,2018,"['Savejpwishtown', 'Cheatedhomebuyers', 'MannKiBaat']","['additionally', 'also', 'would', 'like', 'participate', 'swachh', 'builder', 'bharat', 'summer', 'internship', 'event', 'organized']"
6707,"#MannKiBaat
#SaviorOfTheWorld
नास्त्रेदमस उस संत के बारे में यह भी स्पष्ट किया है की वो संत ऐसी जगह जन्म लेगा जहा 5 नदिया वहती हो ओर ऐसे देश मे जन्म लेगा जिस देश को तीनो ओर से समुद्र ने गेर रखा हो  
अधिक जानकारी के लिए देखिये ईश्वर TV रात्रि 08:30 से https://t.co/0e0TdFskbz",2018-04-29,2018,"['MannKiBaat', 'SaviorOfTheWorld']",[]
6708,@PMOIndia #Fraudy_builder free India ?? #MannKiBaat  #SAVEJPWishtown #Cheatedhomebuyers,2018-04-29,2018,"['Fraudy_builder', 'MannKiBaat', 'SAVEJPWishtown', 'Cheatedhomebuyers']","['free', 'india']"
6709,"RT narendramodi: Let us make April, May, June and July about conserving every drop of water that we can. Let us do this for the future generations. #MannKiBaat https://t.co/O1WJJDKBp2",2018-04-29,2018,['MannKiBaat'],"['narendramodi', 'make', 'april', 'june', 'july', 'conserving', 'every', 'drop', 'water', 'future', 'generation']"
6710,"Logo ko naa Rahul gandhi samaj aata hai aur naa he aapka tweet... 😁 😁 😁

#MannKiBaat https://t.co/bq4Am3TOad",2018-04-29,2018,['MannKiBaat'],"['logo', 'rahul', 'gandhi', 'samaj', 'aata', 'aapka', 'tweet']"
6711,प्रधानमंत्री श्री Narendra Modi जी ने #MannKiBaat में भारत सरकार के 3 मंत्रालयों द्वारा मिलकर शुरू की गई 'Swachh Bharat Summer Internship 2018' का भी ज़िक्र किया। मैं हरियाणा के युवाओं से भी आग्रह करता हूँ कि आप सब इससे जुड़े व समाज में बदलाव लाने के लिए अपनी सहभागिता दर्ज करें।,2018-04-29,2018,['MannKiBaat'],"['swachh', 'bharat', 'summer', 'internship']"
6712,RT narendramodi: A Summer for Swachhata…urging my young friends to think about the Swachh Bharat Internship and contribute towards a clean India. #MannKiBaat https://t.co/ADpQK6YV8G,2018-04-29,2018,['MannKiBaat'],"['narendramodi', 'summer', 'swachhataurging', 'young', 'friend', 'think', 'swachh', 'bharat', 'internship', 'contribute', 'towards', 'clean', 'india']"
6713,"Is it every house that has got electricity or just every village.

Both are not the same. Coz' 10℅ of houses of a village represent a whole village, here.
#ElectrifiedIndia #2019AboutModi #MannKiBaat #electrification #Electricity",2018-04-29,2018,"['ElectrifiedIndia', '2019AboutModi', 'MannKiBaat', 'electrification', 'Electricity']","['every', 'house', 'electricity', 'every', 'villageboth', 'house', 'village', 'represent', 'whole', 'village']"
6714,"Whatever Hon @narendramodi Ji says or said in #MannKiBaat . if YOU don't agree,write to him. Its not easy to rule only on divided and unstable Hindu.",2018-04-29,2018,['MannKiBaat'],"['whatever', 'say', 'said', 'dont', 'agreewrite', 'easy', 'rule', 'divided', 'unstable', 'hindu']"
6715,"UNESCO Traditional Sports Leader Discusses Growth of Ju-Jitsu https://t.co/49GJ2UyXmy via @IndiaWest
@SushmaSwaraj 
#YASMinistry
#ProudIndia
@JerryBrownGov
@PMOIndia
@roslynmorris
@AIPSmedia
#shammirana
#UNESCO
#UNESCOTSG
#Ra_THORe
#TRADITIONALSPORTS
#IndiaSports 
#MannKiBaat",2018-04-29,2018,"['YASMinistry', 'ProudIndia', 'shammirana', 'UNESCO', 'UNESCOTSG', 'Ra_THORe', 'TRADITIONALSPORTS', 'IndiaSports', 'MannKiBaat']","['unesco', 'traditional', 'sport', 'leader', 'discus', 'growth', 'jujitsu']"
6716,"Exactly!

#PTIMinarePakistanJalsa #AbkiBariKhanKiBari #PTI_World #ImranKhan #دو_نہیں_ایک_پاکستان #MannKiBaat https://t.co/vwqFzk5kDi",2018-04-29,2018,"['PTIMinarePakistanJalsa', 'AbkiBariKhanKiBari', 'PTI_World', 'ImranKhan', 'دو_نہیں_ایک_پاکستان', 'MannKiBaat']",['exactly']
6717,"The tiger in the house!
#tiger #Cat #climatechange #wedding #MannKiBaat #hashtag #stupidity 😂 https://t.co/04Q0S4KEuX",2018-04-29,2018,"['tiger', 'Cat', 'climatechange', 'wedding', 'MannKiBaat', 'hashtag', 'stupidity']","['tiger', 'house']"
6718,Who is ur inspiration to not give hell to #rapists? Yeh mere #mannkibaat hai..@RahulGandhi now u hav guts? @toi @LogicalIndians #Facebook #google #Modi g look at #Indians N stop running away from ur #nation https://t.co/EfURJFmvmg,2018-04-29,2018,"['rapists', 'mannkibaat', 'Facebook', 'google', 'Modi', 'Indians', 'nation']","['inspiration', 'give', 'hell', 'mere', 'gut', 'look', 'stop', 'running', 'away']"
6719,"वो रेलवे स्टेशन-विश्वविद्यालय-लालकिला बेचेंगे और आपसे कहेंगे आप पान-पकौड़ा-गोबर बेचिये। आपका भविष्य यूं ही बर्बाद नहीं होता, प्रधान सेवक जी को रोज 20 घण्टे काम करना पड़ता है आपके लिए, वो भी बिना किसी छुट्टी के।

#MannKiBaat",2018-04-29,2018,['MannKiBaat'],[]
6720,"""हिरे"" की परख सिर्फ ""जौहरी"" को पता है !!
😹😹😹😹😹😹😹

#MannKiBaat https://t.co/jg4iugRfBn",2018-04-29,2018,['MannKiBaat'],[]
6721,"What a coincidence at 11AM #MannKiBaat by @narendramodi ji and 12PM #MannKiBhadas by #ComedyKingRahul also in rahul’s janakosh rally no Jan and aakrosh there, ha ha ha ha",2018-04-29,2018,"['MannKiBaat', 'MannKiBhadas', 'ComedyKingRahul']","['coincidence', 'also', 'rahuls', 'janakosh', 'rally', 'aakrosh']"
6722,"#JanAakroshRally
#MannKiBaat

Congress will win 2019
PAK will win FIFA'19
KRK will win National '19
Rakhi will win MIssUniverse'19
HouseFull4 will win Oscars '19
Naagin will win Emmy's 19

Above stmts are:
Grammatically Correct
NDTVely Hopeful
Logically Laughable
Comically Gem",2018-04-29,2018,"['JanAakroshRally', 'MannKiBaat']","['fifakrk', 'national', 'rakhi', 'missuniversehousefull', 'oscar', 'naagin', 'emmy', 'stmts', 'aregrammatically', 'correctndtvely', 'hopefullogically', 'laughablecomically']"
6723,I just took the #MannKiBaat Quiz. Try it now on the Narendra Modi App! https://t.co/TzGsvPov6L,2018-04-29,2018,['MannKiBaat'],"['took', 'quiz']"
6724,Our more than half politicians are uneducated &amp; criminals then also we are expecting #अच्छेदिन #Tripura #TripuraCM #MannKiBaat,2018-04-29,2018,"['अच', 'Tripura', 'TripuraCM', 'MannKiBaat']","['half', 'politician', 'uneducated', 'criminal', 'also', 'expecting']"
6725,"@narendramodi जी #MannKiBaat में विषय लेनेसे पहले पूर्ण जानकारी तो ले लेते.
आपके तारिफों के पुल का भी फायदा नहीं. जिसने ठान रखी हो कि आपको नीचा ही दिखाना है, वो वही करेगा. और एक बात कोयले साबुन लगानेसे सफेद नहीं होते.
@avi_ss @CPunabhai @rakesh8bharti @Harvansh_Batra @Milind_MMD https://t.co/jL52qv6Zne",2018-04-29,2018,['MannKiBaat'],[]
6726,"#MannKiBaat
#educationpower +  #womenpower
= #SUPERPOWEROFANATION.... 
#teachersAndStudentsSummerVacationsExtraActivities...... https://t.co/WosVT5LwZ2",2018-04-29,2018,"['MannKiBaat', 'educationpower', 'womenpower', 'SUPERPOWEROFANATION', 'teachersAndStudentsSummerVacationsExtraActivities']",[]
6727,"#NaaPeruSurya #PreRelease Function Photos

https://t.co/XnQeZQfHXV

#BharatAneNenu 
#Bangalore
#Boxoffice
#Tollywood
#MannKiBaat
#EMParivaar
#TeluguNews
#OldTrafford
#Chinnaswamy
#ArseneWenger
#TeluguSquare
#AndhraPradesh
#TollywoodNews
#powerfulindia
#BoxofficeUpdates https://t.co/VAYvmgy5BL",2018-04-29,2018,"['NaaPeruSurya', 'PreRelease', 'BharatAneNenu', 'Bangalore', 'Boxoffice', 'Tollywood', 'MannKiBaat', 'EMParivaar', 'TeluguNews', 'OldTrafford', 'Chinnaswamy', 'ArseneWenger', 'TeluguSquare', 'AndhraPradesh', 'TollywoodNews', 'powerfulindia', 'BoxofficeUpdates']","['function', 'photo']"
6728,@narendramodi ji you should not have talked about #Muslims on #MannKiBaat because your party workers dont like it due to your statment they have started shouting on #islam we respect your thoughts but we more respect our religion than that Thank you so much @PMOIndia,2018-04-29,2018,"['Muslims', 'MannKiBaat', 'islam']","['talked', 'party', 'worker', 'dont', 'like', 'statment', 'started', 'shouting', 'respect', 'thought', 'respect', 'religion', 'thank', 'much']"
6729,"#RamCharan sweet warning to section of #media

https://t.co/9mXAV3NYpj

#Bangalore
#Boxoffice
#Tollywood
#MannKiBaat
#EMParivaar
#TeluguNews
#OldTrafford
#Chinnaswamy
#ArseneWenger
#TeluguSquare
#AndhraPradesh
#TollywoodNews
#powerfulindia
#BoxofficeUpdates
#HappyBirthdayRohit https://t.co/hX9oIggICC",2018-04-29,2018,"['RamCharan', 'media', 'Bangalore', 'Boxoffice', 'Tollywood', 'MannKiBaat', 'EMParivaar', 'TeluguNews', 'OldTrafford', 'Chinnaswamy', 'ArseneWenger', 'TeluguSquare', 'AndhraPradesh', 'TollywoodNews', 'powerfulindia', 'BoxofficeUpdates', 'HappyBirthdayRohit']","['sweet', 'warning', 'section']"
6730,@narendramodi thought you will talk about this genius in #MannKiBaat today! What an opportunity lost to convince #karnataka voters! #KarnatakaElections #KarnatakaPolls https://t.co/qxn7yy98YI,2018-04-29,2018,"['MannKiBaat', 'karnataka', 'KarnatakaElections', 'KarnatakaPolls']","['thought', 'talk', 'genius', 'today', 'opportunity', 'lost', 'convince', 'voter']"
6731,"हिन्दू मुस्लिम इसाई आपस मे है भाई भाई ।बिलकुल झूठ 

भाई भाई है, तो एक भाई दूसरे की माता तुल्य गाय को काटकर खाने के पीछे क्यों पड़ा हुआ है, कश्मीर से केरल से और अब बंगाल से हिन्दुओ को क्यों भगाया ..
#MannKiBaat 
🤨🤨🤨",2018-04-29,2018,['MannKiBaat'],[]
6732,10 key takeaways from @PMOIndia Prime Minister's #MannKiBaat https://t.co/M0ZrjtISZF,2018-04-29,2018,['MannKiBaat'],['takeaway']
6733,"ਅਪ੍ਰੈਲ,ਮਈ,ਜੂਨ ਤੇ ਜੁਲਾਈ , ਇਹ ਸਮਾਂ ਅਜਿਹਾ ਹੁੰਦਾ, ਕਿ ਮੀਹ ਦਾ ਪਾਣੀ ਸੰਗ੍ਰਹਿ ਕਰਨ ਦਾ ਉੱਤਮ ਮੌਕਾ ਹੁੰਦਾ ਹੈ-ਪ੍ਰਧਾਨਮੰਤਰੀ #MannKiBaat #PMonAIR",2018-04-29,2018,"['MannKiBaat', 'PMonAIR']",[]
6734,"Virat kohli break the record of Dhoni and bolt https://t.co/JY4wDPLwOh
#MannKiBaat #Dhoni #CSKvMI #IPL2018 #RCBvKKR #RCBvKKR #RCB #RCBxMacmerise #KKR",2018-04-29,2018,"['MannKiBaat', 'Dhoni', 'CSKvMI', 'IPL2018', 'RCBvKKR', 'RCBvKKR', 'RCB', 'RCBxMacmerise', 'KKR']","['virat', 'kohli', 'break', 'record', 'dhoni', 'bolt']"
6735,"चीनी घुसपैठ नहीं रुकी, 
न सुलझा विवाद-ए-डोकलाम।
साहेब फिर भी चीन पहुँच गए,
करने जिनपिंग को सलाम।।
अभी तो पाँच देश घूम कर आए,
चीन जाने का क्या था काम?
अपने देश में भी गुज़ारो मोदी जी,
दो-चार शाम
#MannKiBaat",2018-04-29,2018,['MannKiBaat'],[]
6736,"ਰਾਸ਼ਟਰਮੰਡਲ ਖੇਡਾਂ ਚ ਸਕੁਐਸ਼ ਹੋਵੇ, ਬਾਕਸਿੰਗ ਹੋਵੇ, ਵੇਟਲਿਫਟਿੰਗ ਹੋਵੇ, ਸ਼ੂਟਿੰਗ ਹੋਵੇ, ਮਹਿਲਾ ਖਿਡਾਰੀਆਂ ਨੇ ਕਮਾਲ ਕਰਕੇ ਵਿਖਾਇਆ-ਪ੍ਰਧਾਨਮੰਤਰੀ #MannKiBaat #PMonAIR",2018-04-29,2018,"['MannKiBaat', 'PMonAIR']",[]
6737,@rakeshfilm yes ... they have lots of funds fr #Modi foreign tours ... #MannKiBaat n many many mega events ....,2018-04-29,2018,"['Modi', 'MannKiBaat']","['lot', 'fund', 'foreign', 'tour', 'many', 'many', 'mega', 'event']"
6738,"ਅਪਣਾ ਸ਼ਹਿਰ, ਅਪਣੇ ਪਿੰਡ, ਅਪਣੇ ਇਲਾਕੇ,ਅਪਣੇ ਸਕੂਲ ਅਪਣੇ ਕਾਲਜ ਹਰ ਕੋਈ ਕਿਸੇ ਵੀ ਉਮਰ ਦਾ ਪੁਰਖ ਹੋਵੇ ਇਸਤਰੀ ਹੋਵੇ,ਨੂੰ ਯੋਗ ਨਾਲ ਜੋੜਨ ਲਈ ਉਪਰਾਲਾ ਕਰਨਾ ਚਾਹੀਦਾ-ਪ੍ਰਧਾਨਮੰਤਰੀ #MannKiBaat #PMonAIR",2018-04-29,2018,"['MannKiBaat', 'PMonAIR']",[]
6739,"I was stopped for using wrong words, but mom said it's the world that's bad not the words.
#MannKiBaat #ToThePoint #ReporterDiary #TheNewBhaiBhai",2018-04-29,2018,"['MannKiBaat', 'ToThePoint', 'ReporterDiary', 'TheNewBhaiBhai']","['stopped', 'using', 'wrong', 'word', 'said', 'world', 'thats', 'word']"
6740,"पैगम्बर मोहम्मद साहब का मानना था कि यदि आपके पास कोई भी चीज़ आपकी आवश्यकता से अधिक है तो आप उसे किसी ज़रूरतमंद व्यक्ति को दें, इसीलिए रमज़ानमें दान का भी काफी महत्व है: PM श्री  @narendramodi जी
#MannKiBaat 
@AmitShah @mygovindia @mpparimal @PRupala @VinodChavdaBJP @varun_thacker",2018-04-29,2018,['MannKiBaat'],[]
6741,"#RCBvKKR
https://t.co/JY4wDPLwOh
#Dhoni |#MannKiBaat",2018-04-29,2018,"['RCBvKKR', 'Dhoni', 'MannKiBaat']",[]
6742,"#KCR hints alliance with #Chandrababu

https://t.co/Yhxg3pB8Ca

#Tollywood
#MannKiBaat
#EMParivaar
#TeluguNews
#OldTrafford
#Chinnaswamy
#ArseneWenger
#TeluguSquare
#AndhraPradesh
#TollywoodNews
#powerfulindia
#HappyBirthdayRohit
#NSNIPreReleaseEvent
#FortuneIndia40under40 https://t.co/8AYhimpmV2",2018-04-29,2018,"['KCR', 'Chandrababu', 'Tollywood', 'MannKiBaat', 'EMParivaar', 'TeluguNews', 'OldTrafford', 'Chinnaswamy', 'ArseneWenger', 'TeluguSquare', 'AndhraPradesh', 'TollywoodNews', 'powerfulindia', 'HappyBirthdayRohit', 'NSNIPreReleaseEvent', 'FortuneIndia40under40']","['hint', 'alliance']"
6743,"Let us transform our individual strengths into the country’s collective strength: PM Modi in #MannKiBaat
https://t.co/obK5WYl3VI

via NMApp",2018-04-29,2018,['MannKiBaat'],"['transform', 'individual', 'strength', 'country', 'collective', 'strength', 'nmapp']"
6744,"ਪ੍ਰਧਾਨਮੰਤਰੀ ਨੇ ਰਾਸ਼ਟਰਮੰਡਲ ਖੇਡਾਂ ਚ ਤਮਗੇ ਜਿੱਤਣ ਵਾਲੇ ਖਿਡਾਰੀਆਂ, ਉਨ੍ਹਾਂ ਦੇ ਮਾਤਾ ਪਿਤਾ, ਕੋਚ, ਅਧਿਆਪਕਾਂ, ਸਪੋਰਟ ਸਟਾਫ ਨੂੰ ਵਧਾਈ ਦਿੱਤੀ ਐ #MannKiBaat #PMonAIR",2018-04-29,2018,"['MannKiBaat', 'PMonAIR']",[]
6745,"@IndiaToday This can be done in a good way on phone too. He might be coming to show evidence of existence of internet in Mahabharata times ? Or he can also start #MannKiBaat in his own unique way. 
Just like Yogiji done just a few days back. “ हमें सब पता है ये नौटंकी बंद करो”",2018-04-29,2018,['MannKiBaat'],"['done', 'good', 'phone', 'might', 'coming', 'show', 'evidence', 'existence', 'internet', 'mahabharata', 'time', 'also', 'start', 'unique', 'like', 'yogiji', 'done', 'day', 'back']"
6746,"#YSRCP slams #Naidu #Tirupati meeting

https://t.co/IVDhAg8byo

#Tollywood
#MannKiBaat
#EMParivaar
#TeluguNews
#OldTrafford
#Chinnaswamy
#ArseneWenger
#TeluguSquare
#AndhraPradesh
#TollywoodNews
#powerfulindia
#HappyBirthdayRohit
#NSNIPreReleaseEvent
#FortuneIndia40under40 https://t.co/FVrfiIctZw",2018-04-29,2018,"['YSRCP', 'Naidu', 'Tirupati', 'Tollywood', 'MannKiBaat', 'EMParivaar', 'TeluguNews', 'OldTrafford', 'Chinnaswamy', 'ArseneWenger', 'TeluguSquare', 'AndhraPradesh', 'TollywoodNews', 'powerfulindia', 'HappyBirthdayRohit', 'NSNIPreReleaseEvent', 'FortuneIndia40under40']","['slam', 'meeting']"
6747,"बुद्ध पूर्णिमा प्रत्येक भारतीय के लिए विशेष दिवस है। हमें गर्व होना चाहिए कि #भारत करुणा, सेवा और त्यागकी शक्ति दिखानेवाले महामानव भगवान बुद्ध की धरती है, जिन्होंने विश्वभर में लाखों लोगों का मार्गदर्शन किया... : पीएम श्री @narendramodi जी 
#MannKiBaat 
@AmitShah @VijayGoelBJP https://t.co/VCjLictjam",2018-04-29,2018,"['भ', 'MannKiBaat']",[]
6748,"Do internship under Swachh Bharat, get awards: PM Modi in #MannKiBaat :) https://t.co/KgZGNDlEoZ",2018-04-29,2018,['MannKiBaat'],"['internship', 'swachh', 'bharat', 'award']"
6749,"Virat kohli break the record of Dhoni and bolt https://t.co/JY4wDPLwOh
#MannKiBaat #Dhoni #IPL2018 #CSKvMI #PTIMinarePakistanJalsa 
#RCBvKKR #RCBvKKR #RCB",2018-04-29,2018,"['MannKiBaat', 'Dhoni', 'IPL2018', 'CSKvMI', 'PTIMinarePakistanJalsa', 'RCBvKKR', 'RCBvKKR', 'RCB']","['virat', 'kohli', 'break', 'record', 'dhoni', 'bolt']"
6750,"She knows everything about me now, my aadhaar number - my home address. I couldn't stop sharing the Twitter handle as well.
Apologies. But I won't say or agree that it was my mistake.
You were disrespectful to a cab driver of my dad's age.

#MannKiBaat #DilSe #Punjabi https://t.co/xvF7rRH9dV",2018-04-29,2018,"['MannKiBaat', 'DilSe', 'Punjabi']","['know', 'everything', 'aadhaar', 'number', 'home', 'address', 'couldnt', 'stop', 'sharing', 'twitter', 'handle', 'wellapologies', 'wont', 'agree', 'mistakeyou', 'disrespectful', 'driver', 'dad']"
6751,"ਰਾਸ਼ਟਰਮੰਡਲ ਖੇਡਾਂ ਚ ਹਿੱਸਾ ਲੈਣ ਵਾਲੇ ਅਥਲੀਟ ਦੇਸ਼ ਦੇ ਵੱਖ ਵੱਖ ਹਿੱਸਿਆਂ, ਛੋਟੇ ਛੋਟੇ ਸ਼ਹਿਰਾਂ ਚੋਂ ਆਏ ਹਨ,ਅਨੇਕਾਂ ਪਰੇਸ਼ਾਨੀਆਂ ਤੇ ਔਕੜਾਂ ਨੂੰ ਪਾਰ ਕਰਕੇ ਇਥੋਂ ਤਕ ਪਹੁੰਚੇ ਹਨ ਤੇ ਅੱਜ ਉਨ੍ਹਾਂ ਜੋ ਮੁਕਾਮ ਹਾਸਲ ਕੀਤਾ ਹੈ ਉਸ ਵਿਚ ਉਨ੍ਹਾਂ ਦੇ ਮਾਤਾ ਪਿਤਾ,ਅਧਿਆਪਕਾਂ,ਕੋਚ ਸਾਰਿਆਂ ਦਾ ਯੋਗਦਾਨ ਹੈ-ਪ੍ਰਧਾਨਮੰਤਰੀ #MannKiBaat #PMonAIR",2018-04-29,2018,"['MannKiBaat', 'PMonAIR']",[]
6752,"I want to know it's 4years now !!
""Has ever modi ji talked about teachings of Shri Ram, Krishna or Shiva or Hanuman ji"" in #MannKiBaat
If not then why only ---- #Aasmanikitab
(We don't have options other than you &amp; you know it)
Long live pathetic #secularism",2018-04-29,2018,"['MannKiBaat', 'Aasmanikitab', 'secularism']","['want', 'know', 'year', 'ever', 'talked', 'teaching', 'shri', 'krishna', 'shiva', 'hanuman', 'dont', 'option', 'know', 'itlong', 'live', 'pathetic']"
6753,"#Rangasthalam 29 days #Collections

https://t.co/hSQgLuiDr4

#Boxoffice
#Tollywood
#MannKiBaat
#EMParivaar
#TeluguNews
#OldTrafford
#Chinnaswamy
#ArseneWenger
#TeluguSquare
#AndhraPradesh
#TollywoodNews
#powerfulindia
#BoxofficeUpdates
#HappyBirthdayRohit
#NSNIPreReleaseEvent https://t.co/tkFvLh9yk9",2018-04-29,2018,"['Rangasthalam', 'Collections', 'Boxoffice', 'Tollywood', 'MannKiBaat', 'EMParivaar', 'TeluguNews', 'OldTrafford', 'Chinnaswamy', 'ArseneWenger', 'TeluguSquare', 'AndhraPradesh', 'TollywoodNews', 'powerfulindia', 'BoxofficeUpdates', 'HappyBirthdayRohit', 'NSNIPreReleaseEvent']",['day']
6754,#MannKiBaat : Prime Minister Modi Remembers Dr. Babasaheb Ambedkar Ahead of #BuddhaPurnima  https://t.co/hiOJcXNtNs #BabasahebAmbedkar,2018-04-29,2018,"['MannKiBaat', 'BuddhaPurnima', 'BabasahebAmbedkar']","['remembers', 'babasaheb', 'ambedkar', 'ahead']"
6755,"Virat kohli break the record of Dhoni and bolt watch video https://t.co/JY4wDPLwOh
#MannKiBaat #Dhoni #IPL2018 #CSKvMI #PTIMinarePakistanJalsa 
#RCBvKKR #RCB",2018-04-29,2018,"['MannKiBaat', 'Dhoni', 'IPL2018', 'CSKvMI', 'PTIMinarePakistanJalsa', 'RCBvKKR', 'RCB']","['virat', 'kohli', 'break', 'record', 'dhoni', 'bolt', 'watch', 'video']"
6756,"#KCR meets #Karunanidhi and #Stalin in #Chennai

https://t.co/HbxU0iW1MT

#Bangalore
#Boxoffice
#Tollywood
#MannKiBaat
#EMParivaar
#TeluguNews
#OldTrafford
#Chinnaswamy
#ArseneWenger
#TeluguSquare
#AndhraPradesh
#TollywoodNews
#powerfulindia
#BoxofficeUpdates https://t.co/wB7iOIDrW7",2018-04-29,2018,"['KCR', 'Karunanidhi', 'Stalin', 'Chennai', 'Bangalore', 'Boxoffice', 'Tollywood', 'MannKiBaat', 'EMParivaar', 'TeluguNews', 'OldTrafford', 'Chinnaswamy', 'ArseneWenger', 'TeluguSquare', 'AndhraPradesh', 'TollywoodNews', 'powerfulindia', 'BoxofficeUpdates']",['meet']
6757,"Former speaker P #RamachandraReddy passes away

https://t.co/ggYf36E3IB

#Bangalore
#Boxoffice
#Tollywood
#MannKiBaat
#EMParivaar
#TeluguNews
#OldTrafford
#Chinnaswamy
#ArseneWenger
#TeluguSquare
#AndhraPradesh
#TollywoodNews
#powerfulindia
#BoxofficeUpdates
#HappyBirthdayRohit https://t.co/Vc6P9iFRk4",2018-04-29,2018,"['RamachandraReddy', 'Bangalore', 'Boxoffice', 'Tollywood', 'MannKiBaat', 'EMParivaar', 'TeluguNews', 'OldTrafford', 'Chinnaswamy', 'ArseneWenger', 'TeluguSquare', 'AndhraPradesh', 'TollywoodNews', 'powerfulindia', 'BoxofficeUpdates', 'HappyBirthdayRohit']","['former', 'speaker', 'pass', 'away']"
6758,"Move on. #JanAakroshRally #UPBoard #MannKiBaat #كم_تصرف_في_الشهر #FelizDomingo #KutülAmare #differenceMW... #Topbuzz
https://t.co/QyZhI3Vy92",2018-04-29,2018,"['JanAakroshRally', 'UPBoard', 'MannKiBaat', 'كم_تصرف_في_الشهر', 'FelizDomingo', 'KutülAmare', 'differenceMW', 'Topbuzz']",['move']
6759,"बाबा साहेबने संविधान के माध्यम से दलित, पीड़ित, शोषित, वंचित वगैरह करोड़ों लोगों को सशक्त बनाया।करुणा का इससे बड़ा  उदाहरण नहीं हो सकता... : पीएम श्री @narendramodi जी 
#MannKiBaat 
@AmitShah @mygovindia @zankhanabenbjp @ArikGandhi @REPORTERBHARAT @prayag @cj_sachde @BJP4Gujarat https://t.co/c0mbfgst3f",2018-04-29,2018,['MannKiBaat'],[]
6760,"ਕਾਮਨਵੈਲਥ ਖੇਡਾਂ ਚ ਭਾਰਤ ਦਾ ਪ੍ਰਦਰਸ਼ਨ ਬੇਹਤਰੀਨ ਤਾਂ ਸੀ ਨਾਲ ਹੀ ਇਹ ਖ਼ਾਸ ਵੀ ਸੀ, ਕਈ ਚੀਜ਼ਾਂ ਪਹਿਲੀ ਵਾਰ ਹੋਈਆਂ, ਸਾਰੇ ਪਹਿਲਵਾਨ ਮੈਡਲ ਜਿੱਤ ਕੇ ਲਿਆਏ, ਮਨਿਕਾ ਬੱਤਰਾ ਨੇ ਜਿਨ੍ਹੇ ਵੀ ਇਵੇੰਟ ਵਿਚ ਹਿੱਸਾ ਲਿਆ, ਸਾਰਿਆ ਚ ਮੈਡਲ ਜਿੱਤਿਆ, ਜਿਆਦਾ ਮੈਡਲ ਮਹਿਲਾ ਖਿਡਾਰਨਾਂ ਦੇ ਸਨ-ਪ੍ਰਧਾਨਮੰਤਰੀ #MannKiBaat #PMonAIR",2018-04-29,2018,"['MannKiBaat', 'PMonAIR']",[]
6761,"#Rangasthalam 4 weeks WW #Collections

https://t.co/gAjuSJv81a

#Boxoffice
#Tollywood
#MannKiBaat
#EMParivaar
#TeluguNews
#OldTrafford
#Chinnaswamy
#ArseneWenger
#TeluguSquare
#AndhraPradesh
#TollywoodNews
#powerfulindia
#BoxofficeUpdates
#HappyBirthdayRohit
#NSNIPreReleaseEvent https://t.co/fS2m1TamUx",2018-04-29,2018,"['Rangasthalam', 'Collections', 'Boxoffice', 'Tollywood', 'MannKiBaat', 'EMParivaar', 'TeluguNews', 'OldTrafford', 'Chinnaswamy', 'ArseneWenger', 'TeluguSquare', 'AndhraPradesh', 'TollywoodNews', 'powerfulindia', 'BoxofficeUpdates', 'HappyBirthdayRohit', 'NSNIPreReleaseEvent']",['week']
6762,"....और वो सुविधाओं के लिए तरसते रहते है । आये दिन उनके साथ हुई बदसलूकी की खबरे सुर्खियां बनती है । और मैं बस  लफ्फाजी कर लेता हूं  .  #MannKiBaat
4 साल हुए बेकार 😢 https://t.co/dE9y8x4rqW",2018-04-29,2018,['MannKiBaat'],[]
